name,description,published,author,url,github_ind,github_url,downloads,stars,last_commit,downloads_per_star
mlr3pipelines,"Dataflow programming toolkit that enriches 'mlr3' with a diverse
  set of pipelining operators ('PipeOps') that can be composed into graphs.
  Operations exist for data preprocessing, model fitting, and ensemble
  learning. Graphs can themselves be treated as 'mlr3' 'Learners' and can
  therefore be resampled, benchmarked, and tuned.",2020-04-06,Martin Binder,"https://mlr3pipelines.mlr-org.com,
https://github.com/mlr-org/mlr3pipelines",TRUE,https://github.com/mlr-org/mlr3pipelines,15210,52,2020-06-05T16:09:38Z,292.5
mlr3proba,"Provides extensions for probabilistic supervised
    learning for 'mlr3'.  This includes extending the regression task to
    probabilistic and interval regression, adding a survival task, and
    other specialized models, predictions, and measures.",2020-06-05,Raphael Sonabend,"https://mlr3proba.mlr-org.com,
https://github.com/mlr-org/mlr3proba",TRUE,https://github.com/mlr-org/mlr3proba,5485,24,2020-06-08T15:28:21Z,228.54166666666666
mlr3tuning,"Implements methods for hyperparameter tuning with
    'mlr3', e.g. Grid Search, Random Search, or Simulated Annealing.
    Various termination criteria can be set and combined.  The class
    'AutoTuner' provides a convenient way to perform nested resampling in
    combination with 'mlr3'.",2020-01-31,Michel Lang,"https://mlr3tuning.mlr-org.com,
https://github.com/mlr-org/mlr3tuning",TRUE,https://github.com/mlr-org/mlr3tuning,7264,15,2020-05-24T22:26:44Z,484.26666666666665
mlr3verse,"The 'mlr3' package family is a set of packages for
    machine-learning purposes built in a modular fashion. This wrapper
    package is aimed to simplify the installation and loading of the core
    'mlr3' packages. Get more information about the 'mlr3' project at
    <https://mlr3book.mlr-org.com/>.",2020-01-19,Patrick Schratz,"https://mlr3verse.mlr-org.com,
https://github.com/mlr-org/mlr3verse",TRUE,https://github.com/mlr-org/mlr3verse,3448,7,2020-05-24T08:00:02Z,492.57142857142856
mlr3viz,"Provides visualizations for 'mlr3' objects such as tasks,
    predictions, resample results or benchmark results via the autoplot()
    generic of 'ggplot2'. The returned 'ggplot' objects are intended to provide
    sensible defaults, yet can easily be customized to create camera-ready
    figures. Visualizations include barplots, boxplots, histograms, ROC curves,
    and Precision-Recall curves.",2020-02-19,Michel Lang,"https://mlr3viz.mlr-org.com, https://github.com/mlr-org/mlr3viz",TRUE,https://github.com/mlr-org/mlr3viz,5099,15,2020-05-24T22:27:31Z,339.93333333333334
mlrCPO,"Toolset that enriches 'mlr' with a diverse set of preprocessing
    operators. Composable Preprocessing Operators (""CPO""s) are first-class
    R objects that can be applied to data.frames and 'mlr' ""Task""s to modify
    data, can be attached to 'mlr' ""Learner""s to add preprocessing to machine
    learning algorithms, and can be composed to form preprocessing pipelines.",2020-04-06,Martin Binder,https://github.com/mlr-org/mlrCPO,TRUE,https://github.com/mlr-org/mlrcpo,11522,36,2020-04-06T01:51:42Z,320.05555555555554
mlrMBO,"Flexible and comprehensive R toolbox for model-based optimization
    ('MBO'), also known as Bayesian optimization. It implements the Efficient
    Global Optimization Algorithm and is designed for both single- and multi-
    objective optimization with mixed continuous, categorical and conditional
    parameters. The machine learning toolbox 'mlr' provide dozens of regression
    learners to model the performance of the target algorithm with respect to
    the parameter settings. It provides many different infill criteria to guide
    the search process. Additional features include multi-point batch proposal,
    parallel execution as well as visualization and sophisticated logging
    mechanisms, which is especially useful for teaching and understanding of
    algorithm behavior. 'mlrMBO' is implemented in a modular fashion, such that
    single components can be easily replaced or adapted by the user for specific
    use cases.",2020-02-28,Bernd Bischl,https://github.com/mlr-org/mlrMBO,TRUE,https://github.com/mlr-org/mlrmbo,67292,158,2020-05-25T07:55:09Z,425.8987341772152
mltools,"A collection of machine learning helper functions, particularly assisting in the Exploratory Data Analysis phase. Makes heavy use of the 'data.table' package for optimal speed and memory efficiency. Highlights include a versatile bin_data() function, sparsify() for converting a data.table to sparse matrix format with one-hot encoding, fast evaluation metrics, and empirical_cdf() for calculating empirical Multivariate Cumulative Distribution Functions.",2018-05-12,Ben Gorman,https://github.com/ben519/mltools,TRUE,https://github.com/ben519/mltools,63694,58,2019-07-07T20:25:20Z,1098.1724137931035
mlxR,"Simulation and visualization of complex
    models for longitudinal data. The models are encoded using the model coding
    language 'Mlxtran' and automatically converted into C++ codes. 
    That allows one to implement very easily complex ODE-based models and complex 
    statistical models, including mixed effects models, for continuous, count, 
    categorical, and time-to-event data.",2020-06-02,Marc Lavielle,http://simulx.webpopix.org,TRUE,https://github.com/marclavielle/mlxr,27811,11,2020-05-22T14:07:43Z,2528.2727272727275
mmand,"Provides tools for performing mathematical morphology operations,
    such as erosion and dilation, on data of arbitrary dimensionality. Can also
    be used for finding connected components, resampling, filtering, smoothing
    and other image processing-style operations.",2020-03-03,Jon Clayden,https://github.com/jonclayden/mmand,TRUE,https://github.com/jonclayden/mmand,37864,23,2020-05-07T11:01:58Z,1646.2608695652175
mmetrics,"Provides a mechanism for easy computation of marketing metrics.
  By default in this package, metrics for digital marketing (e.g. CTR (Click Through Rate), CVR (Conversion Rate), CPC (Cost Per Click) etc) are calculated but you can define your own metrics easily.
  In addition to that, you can change an analysis axis to calculate these metrics.",2019-07-26,Shinichi Takayanagi,https://github.com/y-bar/mmetrics,TRUE,https://github.com/y-bar/mmetrics,4190,20,2019-08-09T15:04:59Z,209.5
MMRcaseselection,"Researchers doing a mixed-methods analysis (nested analysis as
    developed by Lieberman (2005) <doi:10.1017/S0003055405051762>) can
    use the package for the classification of cases and case selection using
    results of a linear regression. One can designate cases 
    as typical, deviant, extreme and pathway case and use different case 
    selection strategies for the choice of a case belonging to one of
    these types.",2020-06-03,Ingo Rohlfing,https://github.com/ingorohlfing/MMRcaseselection,TRUE,https://github.com/ingorohlfing/mmrcaseselection,0,1,2020-05-27T19:32:42Z,0
mniw,"Density evaluation and random number generation for the Matrix-Normal Inverse-Wishart (MNIW) distribution, as well as the the Matrix-Normal, Matrix-T, Wishart, and Inverse-Wishart distributions.  Core calculations are implemented in a portable (header-only) C++ library, with matrix manipulations using the 'Eigen' library for linear algebra.  Also provided is a Gibbs sampler for Bayesian inference on a random-effects model with multivariate normal observations.",2019-10-09,Martin Lysy,https://github.com/mlysy/mniw/,TRUE,https://github.com/mlysy/mniw,3035,0,2019-10-10T01:06:59Z,NA
mob,"Generate the monotonic binning and
    perform the woe (weight of evidence) transformation for the logistic regression
    used in the consumer credit scorecard development. The woe transformation is a piecewise
    transformation that is linear to the log odds. For a numeric variable, all of its monotonic 
    functional transformations will converge to the same woe transformation. ",2020-02-29,WenSui Liu,https://github.com/statcompute/mob,TRUE,https://github.com/statcompute/mob,1144,39,2020-02-03T03:06:45Z,29.333333333333332
mockery,"
    The two main functionalities of this package are creating mock
    objects (functions) and selectively intercepting calls to a given
    function that originate in some other function. It can be used
    with any testing framework available for R. Mock objects can
    be injected with either this package's own stub() function or a
    similar with_mock() facility present in the 'testthat' package.",2019-09-03,Jim Hester,https://github.com/jfiksel/mockery,TRUE,https://github.com/jfiksel/mockery,484450,55,2020-04-03T13:21:25Z,8808.181818181818
mod,"Creates modules inline or from a file. Modules can contain any R object and be nested. Each module have their own scope and package ""search path"" that does not interfere with one another or the user's working environment.",2019-08-23,Siqi Zhang,https://github.com/iqis/mod,TRUE,https://github.com/iqis/mod,4360,4,2019-12-05T02:18:12Z,1090
modeest,"Provides estimators of the mode of univariate
    data or univariate distributions. ",2019-11-18,Paul Poncet,https://github.com/paulponcet/modeest,TRUE,https://github.com/paulponcet/modeest,262292,5,2019-11-18T14:38:24Z,52458.4
modelbased,"Implements a general interface for model-based estimations for a wide variety of models (see support list of insight; Lüdecke, Waggoner & Makowski (2019) <doi:10.21105/joss.01412>), used in the computation of marginal means, contrast analysis and predictions.",2020-03-12,Dominique Makowski,https://github.com/easystats/modelbased,TRUE,https://github.com/easystats/modelbased,4922,52,2020-05-21T02:40:56Z,94.65384615384616
modeldata,Data sets used for demonstrating or testing model-related packages are contained in this package.,2019-12-06,Max Kuhn,https://github.com/tidymodels/modeldata,TRUE,https://github.com/tidymodels/modeldata,18475,8,2020-04-23T19:51:35Z,2309.375
modeldb,Uses 'dplyr' and 'tidyeval' to fit statistical models inside the database. It currently supports KMeans and linear regression models.,2020-02-10,Max Kuhn,https://github.com/tidymodels/modeldb,TRUE,https://github.com/tidymodels/modeldb,9828,62,2020-05-13T14:20:49Z,158.51612903225808
modelDown,"Website generator with HTML summaries for predictive models.
    This package uses 'DALEX' explainers to describe global model behavior. 
    We can see how well models behave (tabs: Model Performance, Auditor),
    how much each variable contributes to predictions (tabs: Variable Response) 
    and which variables are the most important for a given model (tabs: Variable Importance).
    We can also compare Concept Drift for pairs of models (tabs: Drifter).
    Additionally, data available on the website can be easily recreated in current R session.
    Work on this package was financially supported by the NCN Opus grant 2017/27/B/ST6/01307 
    at Warsaw University of Technology, Faculty of Mathematics and Information Science.",2020-04-15,Kamil Romaszko,https://github.com/ModelOriented/modelDown,TRUE,https://github.com/modeloriented/modeldown,4650,97,2020-04-11T16:08:06Z,47.93814432989691
